store_id,store_name,suburb,date,year,week,month,season,sales_units,price_per_unit,sales_revenue,avg_temp_c,promo_spend,holiday_flag,median_income,education_bachelor_pct,population_density
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,26/06/2022,2022,25,6,Winter,383,4.46,1708.2,15.9,8000,0,103560,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,3/07/2022,2022,26,7,Winter,300,4.46,1339.21,13.1,0,0,103586,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,10/07/2022,2022,27,7,Winter,337,4.47,1505.77,13.2,8000,0,103611,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,17/07/2022,2022,28,7,Winter,278,4.34,1205.67,13.1,0,0,103637,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,24/07/2022,2022,29,7,Winter,260,4.51,1172.82,15,5000,0,103663,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,31/07/2022,2022,30,7,Winter,262,4.48,1174.65,11.5,0,0,103688,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,7/08/2022,2022,31,8,Winter,268,4.33,1161.6,12,0,0,103714,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,14/08/2022,2022,32,8,Winter,290,4.49,1303.11,12.3,0,0,103740,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,21/08/2022,2022,33,8,Winter,253,4.38,1109.26,13.2,0,0,103765,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,28/08/2022,2022,34,8,Winter,297,4.44,1318.49,12.7,0,0,103791,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,4/09/2022,2022,35,9,Spring,285,4.41,1256.95,11.5,0,0,103816,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,11/09/2022,2022,36,9,Spring,260,4.42,1149.62,13.3,0,0,103842,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,18/09/2022,2022,37,9,Spring,275,4.4,1209.63,14.4,0,0,103868,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,25/09/2022,2022,38,9,Spring,248,4.37,1084.99,11.5,0,0,103893,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,2/10/2022,2022,39,10,Spring,191,4.34,829.75,15.5,0,0,103919,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,9/10/2022,2022,40,10,Spring,315,4.37,1377.77,13.8,0,0,103945,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,16/10/2022,2022,41,10,Spring,254,4.44,1126.54,14.3,0,0,103970,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,23/10/2022,2022,42,10,Spring,250,4.37,1093.69,13.1,0,0,103996,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,30/10/2022,2022,43,10,Spring,226,4.44,1002.65,15.2,0,0,104022,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,6/11/2022,2022,44,11,Spring,284,4.42,1254.29,15.4,0,0,104047,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,13/11/2022,2022,45,11,Spring,274,4.42,1211.35,17.6,0,0,104073,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,20/11/2022,2022,46,11,Spring,237,4.44,1053.32,16.2,0,0,104098,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,27/11/2022,2022,47,11,Spring,256,4.44,1136.67,16.7,0,0,104124,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,4/12/2022,2022,48,12,Summer,446,4.4,1960.54,18,0,1,104150,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,11/12/2022,2022,49,12,Summer,411,4.51,1854.46,20.7,0,1,104175,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,18/12/2022,2022,50,12,Summer,493,4.54,2238.89,20.4,8000,1,104201,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,25/12/2022,2022,51,12,Summer,424,4.55,1928.7,19.4,0,1,104227,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,1/01/2023,2023,52,1,Summer,483,4.65,2244.52,21.4,0,1,104252,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,8/01/2023,2023,1,1,Summer,462,4.49,2072.07,23.8,1500,1,104278,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,15/01/2023,2023,2,1,Summer,494,4.58,2264.85,23.3,8000,1,104304,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,22/01/2023,2023,3,1,Summer,456,4.54,2070.73,21.8,0,1,104329,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,29/01/2023,2023,4,1,Summer,487,4.52,2202.2,21.9,0,1,104355,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,5/02/2023,2023,5,2,Summer,377,4.54,1710.78,23.2,0,0,104381,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,12/02/2023,2023,6,2,Summer,385,4.6,1769.98,22.2,0,0,104406,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,19/02/2023,2023,7,2,Summer,249,4.48,1114.52,24.8,0,0,104432,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,26/02/2023,2023,8,2,Summer,303,4.58,1388.68,23.8,0,0,104457,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,5/03/2023,2023,9,3,Autumn,343,4.54,1558.83,22.9,0,0,104483,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,12/03/2023,2023,10,3,Autumn,327,4.63,1513.53,24.3,0,0,104509,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,19/03/2023,2023,11,3,Autumn,396,4.65,1840.44,23.1,0,0,104534,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,26/03/2023,2023,12,3,Autumn,323,4.59,1481.4,22.7,0,0,104560,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,2/04/2023,2023,13,4,Autumn,308,4.59,1412.39,23,0,0,104586,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,9/04/2023,2023,14,4,Autumn,416,4.6,1914.53,22.5,0,0,104611,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,16/04/2023,2023,15,4,Autumn,333,4.52,1504.89,22.2,0,0,104637,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,23/04/2023,2023,16,4,Autumn,402,4.59,1845.62,22.1,0,0,104663,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,30/04/2023,2023,17,4,Autumn,391,4.47,1748.26,20.6,0,0,104688,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,7/05/2023,2023,18,5,Autumn,304,4.48,1363.05,20.3,1500,0,104714,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,14/05/2023,2023,19,5,Autumn,296,4.53,1340.98,17.6,0,0,104740,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,21/05/2023,2023,20,5,Autumn,320,4.63,1481.41,18.6,0,0,104765,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,28/05/2023,2023,21,5,Autumn,337,4.54,1528.46,18.5,5000,0,104791,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,4/06/2023,2023,22,6,Winter,351,4.43,1554.25,15,5000,0,104816,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,11/06/2023,2023,23,6,Winter,335,4.51,1511.1,16.9,0,0,104842,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,18/06/2023,2023,24,6,Winter,353,4.56,1610.65,16.1,0,0,104868,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,25/06/2023,2023,25,6,Winter,386,4.45,1716.44,17.1,5000,0,104893,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,2/07/2023,2023,26,7,Winter,290,4.49,1302.09,14.1,0,0,104919,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,9/07/2023,2023,27,7,Winter,313,4.36,1364.96,15.1,0,0,104945,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,16/07/2023,2023,28,7,Winter,350,4.51,1579.44,13.8,0,0,104970,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,23/07/2023,2023,29,7,Winter,313,4.47,1400.44,13.7,1500,0,104996,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,30/07/2023,2023,30,7,Winter,290,4.55,1319.28,14.1,0,0,105022,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,6/08/2023,2023,31,8,Winter,306,4.48,1370.87,12.2,8000,0,105047,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,13/08/2023,2023,32,8,Winter,301,4.42,1329.12,10.8,0,0,105073,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,20/08/2023,2023,33,8,Winter,277,4.45,1232.86,11.7,0,0,105098,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,27/08/2023,2023,34,8,Winter,354,4.34,1535.84,11.7,3000,0,105124,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,3/09/2023,2023,35,9,Spring,315,4.36,1374.92,13,0,0,105150,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,10/09/2023,2023,36,9,Spring,289,4.44,1283.57,10,0,0,105175,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,17/09/2023,2023,37,9,Spring,304,4.39,1334.14,12.6,5000,0,105201,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,24/09/2023,2023,38,9,Spring,369,4.42,1631.96,11.9,5000,0,105227,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,1/10/2023,2023,39,10,Spring,276,4.38,1207.92,13.6,0,0,105252,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,8/10/2023,2023,40,10,Spring,270,4.48,1208.88,15.7,0,0,105278,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,15/10/2023,2023,41,10,Spring,256,4.32,1105.9,12.8,3000,0,105304,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,22/10/2023,2023,42,10,Spring,263,4.41,1160.4,14.4,0,0,105329,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,29/10/2023,2023,43,10,Spring,298,4.4,1312.66,14.4,0,0,105355,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,5/11/2023,2023,44,11,Spring,231,4.47,1033.01,16.1,0,0,105381,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,12/11/2023,2023,45,11,Spring,277,4.46,1236.33,17.2,8000,0,105406,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,19/11/2023,2023,46,11,Spring,270,4.45,1201.83,16.7,5000,0,105432,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,26/11/2023,2023,47,11,Spring,281,4.41,1239.6,16.2,0,0,105457,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,3/12/2023,2023,48,12,Summer,490,4.43,2168.57,20.2,0,1,105483,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,10/12/2023,2023,49,12,Summer,424,4.5,1906.74,19.8,0,1,105509,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,17/12/2023,2023,50,12,Summer,439,4.61,2023.61,21.1,0,1,105534,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,24/12/2023,2023,51,12,Summer,425,4.56,1937.44,20.6,8000,1,105560,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,31/12/2023,2023,52,12,Summer,430,4.39,1887.66,19.8,0,1,105586,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,7/01/2024,2024,1,1,Summer,433,4.59,1987.36,22.8,1500,1,105611,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,14/01/2024,2024,2,1,Summer,478,4.53,2167.58,22.5,0,1,105637,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,21/01/2024,2024,3,1,Summer,515,4.49,2311.95,21.7,0,1,105663,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,28/01/2024,2024,4,1,Summer,446,4.56,2032.14,21,3000,1,105688,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,4/02/2024,2024,5,2,Summer,323,4.57,1475.58,23.9,0,0,105714,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,11/02/2024,2024,6,2,Summer,357,4.58,1634.5,25.1,0,0,105740,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,18/02/2024,2024,7,2,Summer,290,4.7,1364.09,24.2,1500,0,105765,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,25/02/2024,2024,8,2,Summer,367,4.61,1693.3,23.3,0,0,105791,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,3/03/2024,2024,9,3,Autumn,335,4.65,1556.99,23.2,5000,0,105816,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,10/03/2024,2024,10,3,Autumn,374,4.6,1719.72,25,0,0,105842,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,17/03/2024,2024,11,3,Autumn,372,4.63,1724.06,24.1,0,0,105868,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,24/03/2024,2024,12,3,Autumn,389,4.63,1802.59,23.5,0,0,105893,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,31/03/2024,2024,13,3,Autumn,372,4.54,1690.63,21.9,0,0,105919,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,7/04/2024,2024,14,4,Autumn,413,4.61,1901.89,21.3,0,0,105945,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,14/04/2024,2024,15,4,Autumn,393,4.51,1773.83,22.5,0,0,105970,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,21/04/2024,2024,16,4,Autumn,406,4.53,1837.63,20.2,0,0,105996,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,28/04/2024,2024,17,4,Autumn,346,4.63,1602.72,22.1,0,0,106022,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,5/05/2024,2024,18,5,Autumn,352,4.41,1552.44,20.3,0,0,106047,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,12/05/2024,2024,19,5,Autumn,404,4.54,1833.44,19.9,0,0,106073,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,19/05/2024,2024,20,5,Autumn,310,4.64,1437.14,17.7,0,0,106098,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,26/05/2024,2024,21,5,Autumn,398,4.52,1799.14,17.6,0,0,106124,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,2/06/2024,2024,22,6,Winter,351,4.47,1570.36,16.6,0,0,106150,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,9/06/2024,2024,23,6,Winter,329,4.46,1468.21,17.2,0,0,106175,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,16/06/2024,2024,24,6,Winter,389,4.48,1744.48,14.8,0,0,106201,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,23/06/2024,2024,25,6,Winter,248,4.48,1112.26,16.9,0,0,106227,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,30/06/2024,2024,26,6,Winter,358,4.42,1581.07,16.4,0,0,106252,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,7/07/2024,2024,27,7,Winter,306,4.49,1372.71,15.7,0,0,106278,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,14/07/2024,2024,28,7,Winter,345,4.48,1544.15,12.2,0,0,106304,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,21/07/2024,2024,29,7,Winter,334,4.35,1454.26,12.5,0,0,106329,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,28/07/2024,2024,30,7,Winter,303,4.48,1358.64,14.6,0,0,106355,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,4/08/2024,2024,31,8,Winter,319,4.48,1428.23,10.6,5000,0,106381,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,11/08/2024,2024,32,8,Winter,174,4.45,773.53,10.4,0,0,106406,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,18/08/2024,2024,33,8,Winter,283,4.41,1249.3,11.3,0,0,106432,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,25/08/2024,2024,34,8,Winter,258,4.42,1139.26,11.9,1500,0,106457,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,1/09/2024,2024,35,9,Spring,309,4.34,1342.25,12.6,0,0,106483,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,8/09/2024,2024,36,9,Spring,248,4.36,1081.02,13.5,5000,0,106509,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,15/09/2024,2024,37,9,Spring,268,4.46,1194.72,12.2,1500,0,106534,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,22/09/2024,2024,38,9,Spring,303,4.39,1329.48,12,0,0,106560,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,29/09/2024,2024,39,9,Spring,238,4.39,1044.57,12,0,0,106586,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,6/10/2024,2024,40,10,Spring,234,4.36,1020.38,15.1,0,0,106611,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,13/10/2024,2024,41,10,Spring,303,4.43,1342.16,15,0,0,106637,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,20/10/2024,2024,42,10,Spring,234,4.39,1028.35,13.9,0,0,106663,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,27/10/2024,2024,43,10,Spring,290,4.4,1275.09,13.8,5000,0,106688,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,3/11/2024,2024,44,11,Spring,262,4.46,1168.31,15.6,1500,0,106714,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,10/11/2024,2024,45,11,Spring,258,4.47,1152.19,15.6,0,0,106740,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,17/11/2024,2024,46,11,Spring,282,4.38,1236.4,16.8,8000,0,106765,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,24/11/2024,2024,47,11,Spring,263,4.4,1158.34,15.8,0,0,106791,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,1/12/2024,2024,48,12,Summer,408,4.48,1826.3,19.3,0,1,106816,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,8/12/2024,2024,49,12,Summer,470,4.52,2122.82,20.4,5000,1,106842,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,15/12/2024,2024,50,12,Summer,446,4.52,2016.54,18.7,8000,1,106868,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,22/12/2024,2024,51,12,Summer,418,4.57,1910.78,21,0,1,106893,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,29/12/2024,2024,52,12,Summer,382,4.43,1692.34,20.5,0,1,106919,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,5/01/2025,2025,1,1,Summer,473,4.47,2115.02,23.6,3000,1,106945,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,12/01/2025,2025,2,1,Summer,478,4.54,2168.54,22.2,0,1,106970,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,19/01/2025,2025,3,1,Summer,464,4.55,2113.23,21.9,0,1,106996,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,26/01/2025,2025,4,1,Summer,481,4.56,2191.19,24.2,0,1,107022,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,2/02/2025,2025,5,2,Summer,312,4.51,1407.68,24.5,1500,0,107047,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,9/02/2025,2025,6,2,Summer,369,4.56,1684.46,23.8,0,0,107073,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,16/02/2025,2025,7,2,Summer,435,4.5,1957.8,24.2,5000,0,107098,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,23/02/2025,2025,8,2,Summer,336,4.59,1541.51,23.5,0,0,107124,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,2/03/2025,2025,9,3,Autumn,320,4.54,1454.02,22.4,0,0,107150,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,9/03/2025,2025,10,3,Autumn,337,4.65,1568.33,23.3,0,0,107175,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,16/03/2025,2025,11,3,Autumn,442,4.6,2034.82,23,5000,0,107201,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,23/03/2025,2025,12,3,Autumn,394,4.65,1833.08,25.3,5000,0,107227,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,30/03/2025,2025,13,3,Autumn,276,4.57,1261.18,24.6,0,0,107252,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,6/04/2025,2025,14,4,Autumn,362,4.53,1639.75,22.5,0,0,107278,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,13/04/2025,2025,15,4,Autumn,400,4.63,1851.02,21.6,0,0,107304,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,20/04/2025,2025,16,4,Autumn,435,4.56,1985.4,21.7,0,0,107329,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,27/04/2025,2025,17,4,Autumn,435,4.61,2003.78,22.5,8000,0,107355,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,4/05/2025,2025,18,5,Autumn,406,4.57,1855.73,19.5,0,0,107381,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,11/05/2025,2025,19,5,Autumn,361,4.47,1614.58,20,0,0,107406,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,18/05/2025,2025,20,5,Autumn,427,4.59,1961.69,19.2,0,0,107432,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,25/05/2025,2025,21,5,Autumn,411,4.59,1886.86,19.6,0,0,107457,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,1/06/2025,2025,22,6,Winter,346,4.56,1576.3,14.8,3000,0,107483,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,8/06/2025,2025,23,6,Winter,364,4.52,1646.4,18.2,0,0,107509,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,15/06/2025,2025,24,6,Winter,270,4.48,1210.65,15.3,0,0,107534,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,22/06/2025,2025,25,6,Winter,404,4.5,1819.51,16.4,0,0,107560,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,29/06/2025,2025,26,6,Winter,366,4.55,1663.77,16.7,0,0,107586,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,6/07/2025,2025,27,7,Winter,343,4.45,1526.76,14.7,0,0,107611,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,13/07/2025,2025,28,7,Winter,275,4.5,1238.83,13.1,0,0,107637,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,20/07/2025,2025,29,7,Winter,329,4.55,1496.82,13.9,0,0,107663,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,27/07/2025,2025,30,7,Winter,305,4.48,1367.02,14.6,3000,0,107688,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,3/08/2025,2025,31,8,Winter,307,4.35,1334.51,12.9,8000,0,107714,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,10/08/2025,2025,32,8,Winter,244,4.39,1070.03,11.7,1500,0,107740,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,17/08/2025,2025,33,8,Winter,249,4.39,1092.49,13.2,0,0,107765,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,24/08/2025,2025,34,8,Winter,314,4.4,1382.35,11.9,3000,0,107791,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,31/08/2025,2025,35,8,Winter,280,4.42,1237.76,10.1,0,0,107816,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,7/09/2025,2025,36,9,Spring,205,4.39,899.81,12.4,0,0,107842,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,14/09/2025,2025,37,9,Spring,230,4.36,1003.29,13.5,0,0,107868,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,21/09/2025,2025,38,9,Spring,306,4.35,1330.33,12.5,0,0,107893,0.507,6144
HBM-019,Harbour Brew Market – Chatswood #4,Chatswood,28/09/2025,2025,39,9,Spring,266,4.42,1174.84,13.9,0,0,107919,0.507,6144
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,6/01/2019,2019,1,1,Summer,400,4.6,1841.11,23.4,0,1,114282,0.452,6593
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,13/01/2019,2019,2,1,Summer,368,4.54,1669.11,22.9,0,1,114308,0.452,6593
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,20/01/2019,2019,3,1,Summer,367,4.59,1684.48,23,0,1,114333,0.452,6593
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,27/01/2019,2019,4,1,Summer,405,4.59,1857.6,23.2,0,1,114359,0.452,6593
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,3/02/2019,2019,5,2,Summer,242,4.55,1100.81,21.7,0,0,114385,0.452,6593
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,10/02/2019,2019,6,2,Summer,267,4.56,1216.99,23.8,0,0,114410,0.452,6593
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,17/02/2019,2019,7,2,Summer,290,4.63,1341.67,23.4,0,0,114436,0.452,6593
HBM-020,Harbour Brew Market – Surry Hills #5,Surry Hills,24/02/2019,2019,8,2,Summer,236,4.55,1074.68,24.6,0,0,114461,0.452,6593
